frame_idx,timestamp_ns,blur,illumination,occlusion,blur_z,blur_fault,illumination_z,illumination_fault,occlusion_z,occlusion_fault,any_fault
0,1574861255212062464,4.0783738982700966,7.214596212260652,0.9848484848484849,3.8335199128726267,False,5.335726390689843,False,-2.3788784500813596,False,False
1,1574861255278940416,3.9004201147621305,7.162866841007492,0.9848484848484849,3.6649311949237515,False,4.7048781422249375,False,-2.3788784500813596,False,False
2,1574861255345714176,3.879107721232208,7.164321031949385,1.0,3.5267282932048216,False,4.281018467639997,False,-1.4349710511270846,False,False
3,1574861255479220480,3.633208080483112,7.119385917242136,0.9852941176470589,3.197027432125819,False,3.436325530625773,False,-1.6903812884911884,False,False
4,1574861255545949952,3.6876463217357554,7.125573252854307,1.0,3.017810182402169,False,2.9204960570869907,False,-0.9530230380139602,False,False
5,1574861255612814848,3.6934998091963505,7.123427586835726,1.0,2.8979035471308587,False,2.5332486732055575,False,-0.43687226267987733,False,False
6,1574861255679589632,3.6133206125848663,7.121697727688179,1.0,2.7380092476562194,False,2.2410795857313195,False,-0.07556671994604239,False,False
7,1574861255746370816,3.699867653034374,7.1230939611811035,1.0,2.7080756200010496,False,2.053588523152328,False,0.17734715996766512,False,False
8,1574861255813097472,3.7066946694975376,7.124724212797014,1.0,2.6935898158613854,False,1.9422259677616283,False,0.3543868759072281,False,False
9,1574861255879825152,3.729740379664471,7.125754997239536,1.0,2.7052826505546435,False,1.8768427659556235,False,0.47831467706494524,False,False
10,1574861255946730240,3.6992225181730816,7.1256373718974,1.0,2.684555818288723,False,1.8296400641661275,False,0.5650641378753427,False,False
11,1574861256013456896,3.6507525883863647,7.127564608434955,1.0,2.6241279034383935,False,1.8201011416262451,False,0.6257887604426209,False,False
12,1574861256080191232,3.676350864828421,7.12575424188203,1.0,2.606079494556048,False,1.7913461759509657,False,0.668295996239734,False,False
13,1574861256146949888,3.6496878923917304,7.1246748595162614,1.0,2.5681858119396024,False,1.7580544532893254,False,0.6980510612976993,False,False
14,1574861256213686272,3.5871128237620975,7.128665705188517,1.0,2.4823782655661852,False,1.7834192712563162,False,0.7188796068382843,False,False
15,1574861256280442880,3.5740879892627557,7.128400442143634,1.0,2.4099735986508377,False,1.7979397170750906,False,0.7334595887166754,False,False
16,1574861256347317760,3.641372805313321,7.13235648558979,1.0,2.4230341907591963,False,1.8563486340680544,False,0.7436655760315768,False,False
17,1574861256414076416,3.5630856127415345,7.127429645465972,1.0,2.3580093851438644,False,1.8371512448018537,False,0.7508097671519801,False,False
18,1574861256480811008,3.600216791493811,7.133180289282376,1.0,2.3476691199989896,False,1.8938431259241197,False,0.7558107009362856,False,False
19,1574861256547595264,3.628609259530491,7.13050245625049,1.0,2.367329209283055,False,1.9008708254549533,False,0.7593113545852809,False,False
20,1574861256614348800,3.5736130775306956,7.129975152585666,1.0,2.328989340411538,False,1.8993596596160776,False,0.7617618121396006,False,False
21,1574861256681224192,3.645274994986687,7.131182339927016,1.0,2.370042041501856,False,1.913023693058652,False,0.7634771324275875,False,False
22,1574861256747954944,3.647934779218893,7.132589116424067,1.0,2.40129874164979,False,1.9397443888026218,False,0.7646778566292107,False,False
23,1574861256814723584,3.5885019330317527,7.1299253549354535,1.0,2.36687332182409,False,1.9259638633689466,False,0.76551836357031,False,False
24,1574861256881435904,3.5934174674187656,7.128580729186392,1.0,2.3474323754938395,False,1.8999195618946667,False,0.7661067184290887,False,False
25,1574861256948187904,3.631110499429414,7.130187279764323,1.0,2.3695330967971016,False,1.9012807011944082,False,0.7665185668302292,False,False
