frame_idx,timestamp_ns,blur,illumination,occlusion,blur_z,blur_fault,illumination_z,illumination_fault,occlusion_z,occlusion_fault,any_fault
0,1574861432029866240,2.326383386402603,7.040616127223178,0.9537037037037037,1.6122754336987462,False,1.1337627167738737,False,-2.180142679020261,False,False
1,1574861432096730112,2.329502169114378,7.0443938517373725,0.9537037037037037,1.6279477646618778,False,1.3603525536817755,False,-2.1801426790202694,False,False
2,1574861432163490304,2.307263859998455,7.042024746076295,0.9777777777777777,1.5271676997552237,False,1.376865277542961,False,-1.6439329422737372,False,False
3,1574861432230227712,2.3021385446531863,7.040553970285275,0.9801980198019802,1.430866208749378,False,1.30020630457711,False,-1.2146792832529563,False,False
4,1574861432296948736,2.2826271412335433,7.044970124363346,0.9591836734693877,1.265407561153771,False,1.5114281902194875,False,-1.382261140557338,False,False
5,1574861432363724288,2.3532681025707625,7.0386642928286935,0.9387755102040817,1.5045674821287578,False,1.2810565289170677,False,-1.9541261452906968,False,False
6,1574861432430619392,2.290467323753725,7.040808230127336,1.0,1.356396495481335,False,1.2483908151282963,False,-0.9907585347431679,False,False
7,1574861432497348352,2.352440905861075,7.040713334153059,0.9903846153846154,1.5641029539119244,False,1.2198329066948725,False,-0.5305678181906118,False,False
8,1574861432564100352,2.3481705438648373,7.040813640989363,0.9468085106382979,1.6880382925866522,False,1.2058588258278025,False,-1.1790191699430252,False,False
9,1574861432630814976,2.3166673653384473,7.036556321538983,0.968421052631579,1.6164850339168682,False,0.9407207842203618,False,-1.1515518896753996,False,False
10,1574861432697613312,2.317775521366816,7.037999968674962,0.9912280701754386,1.571966396014417,False,0.8417148442429755,False,-0.6243366218334685,False,False
11,1574861432764467456,2.274264551416081,7.041392479497558,0.9285714285714286,1.3221544775942573,False,0.9758952101069848,False,-1.6508578344941258,False,False
12,1574861432831187200,2.3124643615114353,7.037397020832992,0.9903846153846154,1.3392456656680543,False,0.8301718242714358,False,-0.9926373280162749,False,False
13,1574861432897940992,2.3422143666862434,7.038412589955895,0.989010989010989,1.5007075452260665,False,0.7890798064803907,False,-0.562478203600452,False,False
14,1574861432964755200,2.3405837293980656,7.039524176748428,0.968421052631579,1.6055366743949064,False,0.8269889349593046,False,-0.7199732132355999,False,False
15,1574861433031473664,2.340057382335265,7.040750875959018,0.9901960784313726,1.6762720952425867,False,0.9271033671836854,False,-0.3452174384457138,False,False
16,1574861433098324480,2.2839490130673834,7.042453219289201,0.9607843137254902,1.443834277476072,False,1.0992908881348864,False,-0.7379862645161593,False,False
17,1574861433165118720,2.337575897370204,7.039968711016506,0.9574468085106383,1.5506105991252275,False,1.0708000835122626,False,-1.0872617895369188,False,False
18,1574861433231858944,2.3241394099012362,7.036029529813721,0.9719626168224299,1.5578337453578075,False,0.8145824291041724,False,-1.0084393042125497,False,False
19,1574861433298595328,2.3423449461510746,7.041744623442153,0.9803921568627451,1.6543753815700122,False,0.978024292332034,False,-0.7655096582707072,False,False
20,1574861433365348608,2.346848731802494,7.040144369169479,0.9333333333333333,1.7445866965306098,False,0.9964495317679469,False,-1.6436154955887916,False,False
21,1574861433432085248,2.3290706048589307,7.044880548802115,0.9895833333333334,1.7183969762907978,False,1.2934256615513036,False,-1.0054149083517754,False,False
22,1574861433498981120,2.32952578499558,7.0404447777771315,0.98989898989899,1.7023515176704307,False,1.2352491512322745,False,-0.551643775213131,False,False
23,1574861433565722624,2.3255681076375057,7.034318616142815,0.9813084112149533,1.6712317996157005,False,0.8270753047207122,False,-0.42534475468689137,False,False
24,1574861433632472576,2.3236844077946777,7.042450613281047,1.0,1.6399821347804053,False,1.0291149347167687,False,0.0793884386795066,False,False
25,1574861433699236864,2.372977527141658,7.037921151896051,0.9761904761904762,1.8658123722784812,False,0.8988632791218978,False,-0.09761564802103694,False,False
26,1574861433765937920,2.320292618631254,7.041493176426695,0.9696969696969697,1.759144308059772,False,1.0219389675248387,False,-0.3661505056360491,False,False
27,1574861433832841984,2.350473978955251,7.036949697582534,0.9495798319327731,1.8361423325774378,False,0.8355717784878828,False,-1.0022005042821072,False,False
28,1574861433899606784,2.3623709754524347,7.038046946176389,0.9894736842105263,1.9498250654677558,False,0.770928274648571,False,-0.5588666652623637,False,False
29,1574861433966352384,2.35515208310154,7.036749552561618,0.9662921348314607,1.9931270078427814,False,0.6478594933687073,False,-0.7648632198377529,False,False
30,1574861434033090816,2.384245092140612,7.036814914885738,1.0,2.169634915489304,False,0.5656318119030075,False,-0.15827448692610058,False,False
31,1574861434099890944,2.372914144669769,7.0410509787229945,1.0,2.2362508127521634,False,0.7621536973959242,False,0.26633762611204614,False,False
32,1574861434166734336,2.360768005115029,7.036596603391924,1.0,2.221845845468717,False,0.6325433203362929,False,0.5635661052387538,False,False
33,1574861434233479168,2.3520215120127386,7.038619674909045,1.0,2.1678099845930316,False,0.6631609144951242,False,0.7716260406274541,False,False
34,1574861434300205824,2.347751075020189,7.039166871548016,1.0,2.108525322886131,False,0.7174143629994741,False,0.917267995399546,False,False
35,1574861434366973952,2.3834416611481157,7.0365417539261745,1.0,2.246376379915005,False,0.5979358874183446,False,1.0192173637399988,False,False
36,1574861434433736192,2.3490610575421162,7.039812570010625,1.0,2.1701046498889824,False,0.7104861660977558,False,1.0905819215783255,False,False
37,1574861434500599040,2.414909303467879,7.03834507711482,1.0,2.447611330018027,False,0.701250391228565,False,1.1405371120651444,False,False
38,1574861434567347712,2.381118483059343,7.041421944252943,1.0,2.4720622814183217,False,0.8793374040043869,False,1.1755057454059192,False,False
39,1574861434634109184,2.3592601289418447,7.034152003586728,1.0,2.379336579243783,False,0.5679435758435065,False,1.1999837887444682,False,False
40,1574861434700825088,2.36975996271205,7.038441183065216,1.0,2.3671917601232004,False,0.6072350618142733,False,1.217118419081451,False,False
41,1574861434767597312,2.3887291687832297,7.03583826474006,1.0,2.4540133710983465,False,0.47861473756071304,False,1.2291126603173306,False,False
42,1574861434834472192,2.399106293033648,7.039271273118663,1.0,2.566935038225351,False,0.5944940984293523,False,1.237508629182448,False,False
