frame_idx,timestamp_ns,blur,illumination,occlusion,blur_z,blur_fault,illumination_z,illumination_fault,occlusion_z,occlusion_fault,any_fault
0,1574859772427742464,4.838945236230567,6.555306582322121,0.6842105263157895,1.5273505706067354,False,-1.8606577967378617,False,-2.2488153342701986,False,False
1,1574859772561385216,4.319026018139378,6.730853100845521,0.6842105263157895,1.328149766312264,False,-1.6612681845282995,False,-2.2488153342701986,False,False
2,1574859772628114176,4.783786738388106,6.7480672809249445,0.8549618320610687,1.3667766915938746,False,-1.502143210118727,False,-1.7157197120921148,False,False
3,1574859772694865664,4.718500435565923,6.754198769666179,0.9444444444444444,1.368801876439035,False,-1.383791447722364,False,-1.0631827962652423,False,False
4,1574859772761612288,4.763638008996321,6.8606859942504,0.82,1.3875134249980274,False,-1.1799946728794342,False,-0.9949298320579094,False,False
5,1574859772828362496,4.396822216468019,6.836909853788047,0.9245283018867925,1.2600704434602996,False,-1.0643423958583629,False,-0.620809249012845,False,False
6,1574859772895243008,4.478948895405877,6.8564303287875585,0.9682539682539683,1.20232620709531,False,-0.9612140153822029,False,-0.22241073801444536,False,False
7,1574859772961996032,4.3570235120722725,7.10565596352155,0.8562091503267973,1.1151909953129846,False,-0.6059481696430705,False,-0.2933422937052517,False,False
8,1574859773028763392,4.451236771040937,7.010658075053606,0.9242424242424242,1.0902930257583718,False,-0.46516277711933446,False,-0.13059049899045827,False,False
9,1574859773095481856,4.769138811154366,7.065924447932566,0.896969696969697,1.1946647958049756,False,-0.3038402356282372,False,-0.1018113017447268,False,False
10,1574859773162230016,4.682594835576062,7.196907791944772,0.8910891089108911,1.2345667499691682,False,-0.04214068204205343,False,-0.10002540555908195,False,False
11,1574859773229131008,5.174806255452339,7.25130309889426,0.92,1.451083012057184,False,0.20283239627492805,False,-0.0085137753633026,False,False
12,1574859773295865600,4.919448232488103,7.218076799009344,0.8888888888888888,1.5048070358145793,False,0.33657438597444544,False,-0.041586353444126305,False,False
13,1574859773362624768,4.739214416874126,7.338508656540036,0.8758620689655172,1.4733594305613396,False,0.5669829419597382,False,-0.10540765629537763,False,False
14,1574859773429366272,4.580621105752918,7.359014361276437,0.8076923076923077,1.3905829843992874,False,0.7515597634021489,False,-0.36291257354980855,False,False
15,1574859773496146432,3.8517429099246225,7.3904625661372325,0.7647058823529411,1.053378545023458,False,0.9164831039413849,False,-0.6773721645149154,False,False
16,1574859773562995456,3.7355893032987595,7.363119484830955,0.8372093023255814,0.7728325780613284,False,1.0008725667730902,False,-0.6711339355144903,False,False
17,1574859773629738752,3.3906011633276507,7.370758688883642,0.6956521739130435,0.4442723385907261,False,1.068621967409509,False,-1.108716858207531,False,False
18,1574859773696489728,3.4461040068765305,7.3229903205543145,0.6842105263157895,0.23554541888993247,False,1.0617901802711684,False,-1.4507464010263318,False,False
19,1574859773763237376,4.063535689416762,7.261436900855768,0.918918918918919,0.3259981090439266,False,0.9870941959397066,False,-0.9573936709276782,False,False
20,1574859773829982208,3.755176671168641,7.255432730792877,0.6666666666666666,0.27117093763495714,False,0.9279873379643762,False,-1.3995931318953998,False,False
21,1574859773896853760,4.389547774781313,7.264563868053119,0.8372093023255814,0.47584358733835713,False,0.8969838847183315,False,-1.1766886126808291,False,False
22,1574859773963626496,4.208151193355949,7.17080044221029,0.9411764705882353,0.5496145204912523,False,0.7687828978618175,False,-0.6960638333178756,False,False
23,1574859774030366464,4.203936135532141,7.157715840432144,0.8823529411764706,0.5996392249150179,False,0.6641804274245559,False,-0.5432770072933917,False,False
24,1574859774097105408,4.17123721468328,7.18172293004768,1.0,0.6221283191953675,False,0.6182264806355265,False,-0.06902519001708474,False,False
25,1574859774163854336,4.596665570509422,7.187068281555651,0.9230769230769231,0.8008684504240154,False,0.5921300861636097,False,0.022792710383796964,False,False
26,1574859774230612992,4.5882198384932105,7.237160054187285,1.0,0.9227506614934698,False,0.6307579515297712,False,0.3272236123569476,False,False
27,1574859774297496832,4.907769751763968,7.276527799804384,0.7291666666666666,1.1304999207865514,False,0.7025122120883113,False,-0.30523235659597725,False,False
28,1574859774364258304,3.250269103307136,7.244196455307052,0.7241379310344828,0.64087293505916,False,0.7160175394488074,False,-0.7636515433572917,False,False
29,1574859774430978304,2.9580432541154145,7.2235260584308945,0.6923076923076923,0.18617122050131474,False,0.7019933753793312,False,-1.1839208520319513,False,False
30,1574859774497754368,3.0083665323397386,7.172020890225202,0.6666666666666666,-0.11283922000919586,False,0.6336757531301576,False,-1.558162158668391,False,False
31,1574859774564485376,2.838225028040626,7.196851527924469,0.76,-0.3873342023761524,False,0.6140566041721215,False,-1.5287389156602895,False,False
32,1574859774631365120,2.842403960683012,7.172352873325375,0.7989130434782609,-0.5778795821791677,False,0.5724970870212361,False,-1.3866538344831998,False,False
33,1574859774698128384,2.725948819512867,7.1886592456653435,0.8947368421052632,-0.755879736779604,False,0.5619265628015412,False,-0.988026740839733,False,False
34,1574859774764860928,2.714419986379096,7.187627999581673,0.9615384615384616,-0.8848969789563254,False,0.5533558837736359,False,-0.5004291893457904,False,False
35,1574859774831611648,2.7460501876686654,7.201617979604548,0.837037037037037,-0.963090316727797,False,0.5632465366950052,False,-0.5478116752616503,False,False
36,1574859774898353152,2.7146221090047074,7.177964684252455,0.8181818181818182,-1.0298669440635067,False,0.5433040585599186,False,-0.6398465179590361,False,False
37,1574859774965237504,2.575089271333414,7.164487177406759,0.8771929824561403,-1.1300709141931093,False,0.5140362739756801,False,-0.5200345812377829,False,False
38,1574859775031989248,2.6760028190376786,7.161012523572676,0.9635036496350365,-1.1615498794307872,False,0.4896022362136207,False,-0.16669924477096548,False,False
39,1574859775098740224,3.007752961809605,7.188213946395665,0.9801980198019802,-1.0564790721414383,False,0.5033943864924767,False,0.13275629658023916,False,False
40,1574859775165477632,3.343401406554486,7.194705930059468,0.875,-0.8543298364999953,False,0.5204226300909425,False,0.013940768694089996,False,False
41,1574859775232227840,3.1210737434024503,7.209723206796809,0.9117647058823529,-0.7980075455806209,False,0.5493993551441355,False,0.04555147387977524,False,False
42,1574859775299119616,3.3644641707099163,7.184748219788351,0.8557692307692307,-0.6653298227805048,False,0.5413159209320386,False,-0.10714220011936851,False,False
43,1574859775365853184,3.2230478587486124,7.173845509682742,0.9545454545454546,-0.6266373783691283,False,0.5232739780887183,False,0.0943574099136896,False,False
44,1574859775432628480,3.0024655997813654,7.16032241620311,0.9056603773584906,-0.6840661106593243,False,0.49528478990323593,False,0.08278504995212296,False,False
45,1574859775499356928,3.54486834328113,7.136454745549178,0.97,-0.516451126229964,False,0.4485829307916234,False,0.27555648509468694,False,False
46,1574859775566108416,3.0367195392844923,7.1357101285168385,0.7894736842105263,-0.5938117486236788,False,0.41504587694530737,False,-0.15311728892499624,False,False
47,1574859775632854016,3.6214063591876133,7.1003117444197175,0.9666666666666667,-0.4239484512154318,False,0.3513636729176803,False,0.10001798510736035,False,False
48,1574859775699738624,3.7378577698238025,7.158854755819305,1.0,-0.26042718360061495,False,0.37328057521026503,False,0.3812813046634426,False,False
49,1574859775766505216,3.5324488259897415,7.165904106238525,1.0,-0.22466226618335083,False,0.3966292146870898,False,0.5781656283526998,False,False
50,1574859775833237760,3.792256362713029,7.179618377925551,0.9583333333333334,-0.10008468652796643,False,0.42855023494563904,False,0.5858988702683907,False,False
51,1574859775899979776,3.986029174288548,7.188664012523083,1.0,0.06136134481647722,False,0.46116918065090606,False,0.7213979242761639,False,False
52,1574859775966756864,3.4283575858924986,7.190737222210398,1.0,-0.039291604821403085,False,0.4863572399886807,False,0.8162472620816049,False,False
53,1574859776033638144,3.424541888143494,7.210029837993599,0.9772727272727273,-0.11121060833474705,False,0.5259018605569898,False,0.8116859159998923,False,False
54,1574859776100364800,3.3999963486507476,7.202616265366089,0.9428571428571428,-0.17095823946412192,False,0.5451625954557541,False,0.7010454944594746,False,False
55,1574859776167105792,3.431542067425279,7.214921594626947,0.875,-0.20069521796347095,False,0.5726217745893313,False,0.4117432072095546,False,False
56,1574859776233857280,3.4935602384895392,7.1944536942999875,1.0,-0.19774958549454227,False,0.5685953068131848,False,0.5994889601349788,False,False
57,1574859776300616192,3.897444009369475,7.200599718369838,0.9615384615384616,-0.04094442651023015,False,0.5727575692267558,False,0.610831801336508,False,False
58,1574859776367493120,4.110407682656736,7.193239774454087,0.9285714285714286,0.15041365855122474,False,0.5673115660922625,False,0.5158467737379215,False,False
59,1574859776434244864,4.330748740751027,7.214181199767399,1.0,0.36878534825470044,False,0.5872850972037914,False,0.6723614567048346,False,False
60,1574859776500987904,4.074768797886567,7.21372219203791,1.0,0.423569890202271,False,0.6007452178667585,False,0.7819217347816746,False,False
61,1574859776567744000,3.866466533889939,7.230912772415309,0.9047619047619048,0.3821105587803239,False,0.6296927431310178,False,0.5612749930542299,False,False
62,1574859776634507776,4.194025841456337,7.236437456148845,0.9411764705882353,0.4785894415627086,False,0.6562310685982724,False,0.5205106906966667,False,False
63,1574859776701364224,3.918582049161901,7.203097751383649,0.8333333333333334,0.4405916785130345,False,0.6369399235357166,False,0.1552830599087993,False,False
64,1574859776768125952,4.181028981004193,7.20388846952927,0.6888888888888889,0.5145466343828451,False,0.6243342371225937,False,-0.5513403351542433,False,False
65,1574859776834868992,4.267278532716089,7.194081727309021,0.64,0.5993605833916961,False,0.6043715422642383,False,-1.1986106990407388,False,False
66,1574859776901620480,4.0658759031339065,7.200293701274543,0.8260869565217391,0.5815653489754257,False,0.597453353068095,False,-1.0707255276320427,False,False
67,1574859776968358400,3.719730384617797,7.172286663064245,0.6363636363636364,0.436487186597273,False,0.5607996081717507,False,-1.5735332749824824,False,False
68,1574859777035254528,3.2966016660581903,7.202673487833499,0.6521739130434783,0.17281578610069087,False,0.5696560133281734,False,-1.8761380841830795,False,False
69,1574859777101980672,3.677537603834267,7.280457222713721,0.75,0.13419683535390448,False,0.664203980658311,False,-1.7825426518406011,False,False
70,1574859777168749568,3.291349133347784,7.32520386822902,0.5666666666666667,-0.04079990459587945,False,0.7812117858744806,False,-2.2894033017347386,False,False
71,1574859777235479552,3.265367392352457,7.2401502005587615,0.625,-0.17325221458800708,False,0.7665114156054094,False,-2.4620856581271298,False,False
72,1574859777302253568,3.009244997909657,7.223998439737471,0.5294117647058824,-0.3640990510387874,False,0.7378756298082284,False,-2.8813954018373797,False,False
73,1574859777368980736,3.213584889963923,7.245898845152097,0.8518518518518519,-0.419401460991575,False,0.7427055438314315,False,-2.1682353005686825,False,False
