frame_idx,timestamp_ns,blur,illumination,occlusion,blur_z,blur_fault,illumination_z,illumination_fault,occlusion_z,occlusion_fault,any_fault
0,1565192698089580544,31.499320915351554,7.0911486867028515,1.0,-0.19292952028477675,False,1.0590018246841344,False,0.6744907594765952,False,False
1,1565192698223070208,31.111564443954524,7.089850571509515,1.0,-0.5036925329091901,False,0.9947661506342402,False,0.6744907594765952,False,False
2,1565192698289954048,31.253900722389634,7.089839166729147,1.0,-0.6071528507070817,False,0.9492368269157893,False,0.6744907594765952,False,False
3,1565192698356689152,31.424725483108844,7.092949824499408,1.0,-0.5426695121038225,False,1.0712934707495498,False,0.6744907594765952,False,False
4,1565192698423445760,31.435438965253628,7.090179447195611,1.0,-0.48894497670034043,False,1.0196443219219924,False,0.6744907594765952,False,False
5,1565192698490197504,31.471421093638426,7.091495580473776,1.0,-0.42250033448064495,False,1.048617195118574,False,0.6744907594765952,False,False
6,1565192698556961536,31.39571498750872,7.092337441625887,1.0,-0.43666288240125795,False,1.1105566961727038,False,0.6744907594765952,False,False
7,1565192698623825408,31.2856549903221,7.09473064577091,1.0,-0.534782998574822,False,1.2723391848475956,False,0.6744907594765952,False,False
8,1565192698690583808,31.585364812312047,7.091325394315569,1.0,-0.36326805276170093,False,1.2170821411614565,False,0.6744907594765952,False,False
9,1565192698757324288,31.547497537742647,7.091691353447574,1.0,-0.2735558870927386,False,1.1965112594850797,False,0.6744907594765952,False,False
10,1565192698824085248,31.553235997448535,7.089299646615711,1.0,-0.20615834787772452,False,1.0637608971211259,False,0.6744907594765952,False,False
11,1565192698890847488,31.481256084822935,7.08419214989902,1.0,-0.2166675525094226,False,0.7180972917485782,False,0.6744907594765952,False,False
12,1565192698957707520,31.314358150660713,7.087840776112844,1.0,-0.35778244634348527,False,0.6566806618911912,False,0.6744907594765952,False,False
13,1565192699024463104,31.669656652705005,7.089617552577807,1.0,-0.17181292967713085,False,0.7016106742067214,False,0.6744907594765952,False,False
14,1565192699091202560,31.18990783420117,7.0891547021862475,1.0,-0.42612350065742904,False,0.7101580861061676,False,0.6744907594765952,False,False
15,1565192699157968896,31.281706108897364,7.08567917594282,1.0,-0.5305702174468853,False,0.5441590250403185,False,0.6744907594765952,False,False
16,1565192699224709632,31.63657054651155,7.089800782494456,1.0,-0.31928085284859825,False,0.6319124411647117,False,0.6744907594765952,False,False
17,1565192699291579136,31.43221931734253,7.089646208032659,1.0,-0.33515326541116813,False,0.6856909005269332,False,0.6744907594765952,False,False
18,1565192699358330624,31.715701680599235,7.089493901019476,1.0,-0.11907023925768057,False,0.7157990921320492,False,0.6744907594765952,False,False
19,1565192699425103104,31.74173794226855,7.091610293903243,1.0,0.05305434475871776,False,0.8416019907944746,False,0.6744907594765952,False,False
20,1565192699491869440,31.676448465307352,7.089543467514218,1.0,0.12121604503635552,False,0.8273895938870688,False,0.6744907594765952,False,False
