frame_idx,timestamp_ns,blur,illumination,occlusion,blur_z,blur_fault,illumination_z,illumination_fault,occlusion_z,occlusion_fault,any_fault
0,1569592025800761856,65.56835900795978,6.933094264329331,0.925,4.78107308296122,False,-0.6463236297882217,False,-0.9985044044620288,False,False
1,1569592025867528704,65.79050361520203,6.9497037803627935,0.925,4.787432950487667,False,-0.611357704026276,False,-0.9985044044620288,False,False
2,1569592026201405952,65.93968436624371,7.070662893715369,0.37,4.796155813625419,False,-0.332241543051123,False,-5.937823550689914,True,True
3,1569592026535267840,51.80906307126451,6.902905196828523,0.51,4.3977105634919615,False,-0.49001941715782227,False,-8.149392573820776,True,True
4,1569592026602010624,51.6031524261794,6.893176989271312,0.975,4.112903789520004,False,-0.6209435012582738,False,-5.559142416145779,True,True
5,1569592026668786176,52.145050308668104,6.896721594872561,0.965,3.929053260703321,False,-0.7051283476256957,False,-3.8349640471467534,True,True
6,1569592026735700224,52.9038252708747,6.92712629335078,0.9,3.8220811648524857,False,-0.700050551212249,False,-3.206518007775027,True,True
7,1569592026802419968,52.62803524565462,6.938092215468801,0.98,3.739304993930058,False,-0.6734109166521913,False,-2.0546318492270164,True,True
8,1569592026869134080,55.13766004391805,6.956113757358242,0.955,3.7532107344807133,False,-0.6168246862000717,False,-1.470803391677095,True,True
9,1569592026935917568,53.92438520285099,6.951400470447397,0.98,3.72820941826521,False,-0.587136615207246,False,-0.8396316179584639,True,True
10,1569592027002667776,52.44044849703863,6.94716859248771,0.965,3.6682242746603912,False,-0.5752638060994324,False,-0.5313064884156342,True,True
11,1569592027069546240,51.726042176951715,6.947991734884848,0.92,3.605781647560256,False,-0.5652199815303842,False,-0.7159642339162896,True,True
12,1569592027136286720,51.733041119593196,6.927444601428524,0.84,3.562272184140923,False,-0.6014446009708801,False,-1.557198586754555,True,True
13,1569592027203009536,49.619062358172386,6.938162753030475,0.91,3.4712936094589484,False,-0.6042382576234565,False,-1.5230854441270112,True,True
14,1569592027269812992,47.89011397699561,6.979708713083128,0.915,3.358109846888188,False,-0.5187323312271128,False,-1.454707873600994,False,False
15,1569592027336540416,46.44304875944868,7.0103116330923845,0.94,3.237452599538326,False,-0.39445370301247007,False,-1.1843517207990935,False,False
16,1569592027403422720,45.59264102972596,7.049218923692595,0.945,3.1286458606262637,False,-0.22555203624281256,False,-0.9506040431510272,False,False
17,1569592027470173696,47.677467227596054,7.058112479793062,0.955,3.1121684731804478,False,-0.08859838404799973,False,-0.6979839274239037,False,False
18,1569592027536927232,45.26747184562458,7.036988830834234,0.795,3.0316375725002804,False,-0.03719978975158047,False,-1.9450977083905259,False,False
19,1569592027603635968,43.84814700404505,6.994304267706692,0.82,2.9346315188819494,False,-0.09107921769224427,False,-2.595585501633469,False,False
20,1569592027670381056,45.59344728667597,7.000168393719097,0.945,2.9166941868220935,False,-0.11644981006354281,False,-1.938467689735088,False,False
21,1569592027737256704,47.45949253046058,6.962068927403511,0.785,2.957561816028779,False,-0.21441524084558955,False,-2.902433083381829,False,False
22,1569592027804021248,45.873610578465,6.944744846379594,0.935,2.9407663026635635,False,-0.3194612519858838,False,-2.2422577383324134,False,False
23,1569592027870756608,42.63225837286542,6.953041544399324,0.95,2.8362114641443084,False,-0.3755274646013959,False,-1.6466398847376111,False,False
24,1569592027937507584,44.16852282448992,6.965698459241534,0.93,2.8070054115674954,False,-0.3881288019908348,False,-1.4077008699681983,False,False
25,1569592028004311552,43.376162615944075,6.968243864688065,0.945,2.763876374884318,False,-0.3915912161151102,False,-1.1069484475694005,False,False
26,1569592028071135488,42.816906114890855,6.956860836767163,0.91,2.717674869352763,False,-0.41797816347611044,False,-1.2079103466974015,False,False
27,1569592028137923840,41.73129152518528,6.937220079222635,0.945,2.654253317686832,False,-0.4777962440207426,False,-0.9670950812798411,False,False
28,1569592028204630528,40.613251709535476,6.9275491673944405,0.91,2.5778494188598677,False,-0.540027855133348,False,-1.110012990294713,False,False
