frame_idx,blur,illumination,occlusion,gt_fault,gt_blur,gt_illumination,gt_occlusion
0,65.56835900795978,6.933094264329331,0.925,False,False,False,False
1,65.79050361520203,6.9497037803627935,0.925,False,False,False,False
2,65.93968436624371,7.070662893715369,0.37,False,False,False,False
3,51.80906307126451,6.902905196828523,0.51,False,False,False,False
4,51.6031524261794,6.893176989271312,0.975,False,False,False,False
5,52.145050308668104,6.896721594872561,0.965,False,False,False,False
6,52.9038252708747,6.92712629335078,0.9,False,False,False,False
7,52.62803524565462,6.938092215468801,0.98,False,False,False,False
8,55.13766004391805,6.956113757358242,0.955,False,False,False,False
9,53.92438520285099,6.951400470447397,0.98,False,False,False,False
10,52.44044849703863,6.94716859248771,0.965,False,False,False,False
11,51.726042176951715,6.947991734884848,0.92,False,False,False,False
12,51.733041119593196,6.927444601428524,0.84,False,False,False,False
13,49.619062358172386,6.938162753030475,0.91,False,False,False,False
14,47.89011397699561,6.979708713083128,0.915,False,False,False,False
15,46.44304875944868,7.0103116330923845,0.94,False,False,False,False
16,45.59264102972596,7.049218923692595,0.945,False,False,False,False
17,47.677467227596054,7.058112479793062,0.955,False,False,False,False
18,45.26747184562458,7.036988830834234,0.795,False,False,False,False
19,43.84814700404505,6.994304267706692,0.82,False,False,False,False
20,45.59344728667597,7.000168393719097,0.945,False,False,False,False
21,47.45949253046058,6.962068927403511,0.785,False,False,False,False
22,45.873610578465,6.944744846379594,0.935,False,False,False,False
23,42.63225837286542,6.953041544399324,0.95,False,False,False,False
24,44.16852282448992,6.965698459241534,0.93,False,False,False,False
25,43.376162615944075,6.968243864688065,0.945,False,False,False,False
26,42.816906114890855,6.956860836767163,0.91,False,False,False,False
27,41.73129152518528,6.937220079222635,0.945,False,False,False,False
28,40.613251709535476,6.9275491673944405,0.91,False,False,False,False
29,41.636853298630534,6.944042749815786,0.97,False,False,False,False
30,40.95577229535705,6.979244090691234,0.955,False,False,False,False
31,44.82431985015018,7.001180675471059,0.96,False,False,False,False
32,45.420874709280966,6.957561264072182,0.94,False,False,False,False
33,46.61454324883848,6.970306237353832,0.945,False,False,False,False
34,47.53076254463357,6.973980354266673,0.92,False,False,False,False
35,50.881400906121826,7.005533605551893,0.96,False,False,False,False
36,52.40860548961063,6.990121621987274,0.945,False,False,False,False
37,55.788493517205026,6.993328128020179,0.945,False,False,False,False
38,56.933990680463715,6.955486123913677,0.85,False,False,False,False
39,57.191469552150025,6.924750408192583,0.965,False,False,False,False
40,57.95739443909363,6.94347077429697,0.965,False,False,False,False
41,60.701774005146646,6.945259136705286,0.965,False,False,False,False
42,59.90502299712217,6.941730497403581,0.98,False,False,False,False
43,55.98478401891996,6.938908205269108,0.96,False,False,False,False
44,55.16994728238144,6.959154632828135,0.955,False,False,False,False
45,56.646736693402644,6.956166507522895,0.96,False,False,False,False
46,58.584874961214446,6.982391172302796,0.975,False,False,False,False
47,57.34749311190767,6.963129361562607,0.95,False,False,False,False
48,57.843780615975554,6.990400337931135,0.955,False,False,False,False
49,56.40937028938893,6.974152772503659,0.96,False,False,False,False
50,55.88830589298294,6.9911238323686735,0.965,False,False,False,False
51,55.79332039246536,7.013424861930885,0.98,False,False,False,False
52,54.15754375916565,7.049506824592756,0.975,False,False,False,False
53,56.99283116707633,7.081380628553999,0.97,False,False,False,False
54,53.444578492989926,7.060587559558806,0.97,False,False,False,False
55,50.13822943584077,7.044205405228908,0.96,False,False,False,False
56,52.56683523241188,7.027168460103894,0.9,False,False,False,False
57,54.66135402342559,6.966520154805199,0.915,False,False,False,False
58,59.19835551687332,6.9682650005886755,0.95,False,False,False,False
59,1.6020928317509229,6.99170048090039,0.825,True,True,False,False
60,1.5958911144860781,6.955281349276387,0.815,True,True,False,False
61,1.6028566239346682,6.931063814007587,0.865,True,True,False,False
62,1.6209987569116353,6.900119881201646,0.905,True,True,False,False
63,1.615192788824613,6.884278236906224,0.725,True,True,False,False
64,1.6301370896565712,6.882294760593246,0.925,True,True,False,False
65,1.623808697669075,6.8872301065440675,0.875,True,True,False,False
66,1.645785833351037,6.9216960000883745,0.915,True,True,False,False
67,1.687527656518954,6.95759035122655,0.845,True,True,False,False
68,1.695569709766108,7.005849204265567,0.885,True,True,False,False
69,1.7116023920506822,7.037717207793485,0.91,True,True,False,False
70,1.7046447565882916,7.035194426910518,0.835,True,True,False,False
71,1.700398143361458,7.01606792266702,0.795,True,True,False,False
72,1.6864868287740629,7.000221709710765,0.81,True,True,False,False
73,1.6958230420443354,7.023590729943301,0.84,True,True,False,False
74,1.7009482646936613,7.029563959795466,0.815,True,True,False,False
75,1.7013994364904697,7.026334372427629,0.77,True,True,False,False
76,1.7001804705607382,7.00014970786562,0.75,True,True,False,False
77,1.6660571477073305,6.953601022034106,0.835,True,True,False,False
78,1.6438346833635566,6.950492617588999,0.92,True,True,False,False
79,1.6374865430521495,6.932581587140645,0.825,True,True,False,False
80,1.6420339402336117,6.943431442516693,0.94,True,True,False,False
81,1.6316924696025927,6.946070243260472,0.935,True,True,False,False
82,1.6456037866648037,6.949183487902741,0.88,True,True,False,False
83,1.6606034137232446,6.950400789100104,0.875,True,True,False,False
84,1.6406526693002805,6.940925788320147,0.88,True,True,False,False
85,1.6399205112750865,6.943837996137705,0.9,True,True,False,False
86,1.6464151144807209,6.94379374912848,0.895,True,True,False,False
87,1.6617907795779618,6.935783807422496,0.97,True,True,False,False
88,1.6939114678987777,6.950223233499232,0.955,True,True,False,False
89,1.6656772413907233,6.936454015092554,0.915,True,True,False,False
90,1.667026815480616,6.894814783639655,0.835,True,True,False,False
91,1.6677273240284636,6.860820601626667,0.78,True,True,False,False
92,1.653483565733909,6.8561468226338045,0.865,True,True,False,False
93,1.656562648518385,6.875142568770796,0.93,True,True,False,False
94,1.6942557871653932,6.906007613744877,0.925,True,True,False,False
95,1.6730069022289766,6.922626541380842,0.9,True,True,False,False
96,1.6839024502163178,6.9684899073533,0.955,True,True,False,False
97,1.6836016597457193,7.012189541439237,0.93,True,True,False,False
98,1.6963612322433748,7.047767311710374,0.92,True,True,False,False
99,1.7043992936599002,7.051599653636188,0.925,True,True,False,False
100,1.6942280901095859,7.037533576184031,0.865,True,True,False,False
101,1.6998835853335468,7.042562680330091,0.9,True,True,False,False
102,1.6841279793036064,7.051869296706011,0.83,True,True,False,False
